ema_period,pullback_bars,signal_close_frac,chop_threshold,regime_filter,days,trades,net_r,winrate,profit_factor,max_dd_r_trade,avg_r,trade_sharpe,daily_sharpe_r,daily_sortino_r,max_dd_r_daily,max_dd_pct_initial,best_day_r,worst_day_r,var_95_r,cvar_95_r,skew_r,kurtosis_r,pct_pos_days,max_underwater_days,calendar_days,days_with_trades,trades_per_active_day,trades_per_calendar_day
20,3,0.3,1.5,True,60,128,35.88000000000007,0.4375,1.4856524093123988,-9.839999999999982,0.2803125000000001,0.1881577296617503,3.3439238250609007,9.787106845626406,-7.76,-0.0776,3.92,-2.08,-2.08,-2.0799999999999996,0.5464648919354345,-0.21318315352737427,43.01075268817204,22,93,65,1.9692307692307693,1.3763440860215055
20,3,0.3,2.5,True,60,125,33.000000000000064,0.432,1.4530477759472804,-7.759999999999984,0.264,0.17745356731721618,3.0272224189022046,9.872205683975398,-7.399999999999999,-0.07399999999999998,3.92,-3.12,-2.08,-2.1319999999999997,0.502620186574728,-0.21502623494341933,41.935483870967744,17,93,63,1.9841269841269842,1.3440860215053763
20,3,0.3,3.5,True,60,111,31.560000000000077,0.44144144144144143,1.489454094292804,-8.91999999999998,0.28432432432432436,0.19000135941560856,3.010009852677959,9.25217489840343,-7.879999999999988,-0.07879999999999988,3.92,-3.12,-2.08,-2.134736842105263,0.43300876943752986,-0.21068486416233734,38.70967741935484,39,93,59,1.88135593220339,1.1935483870967742
20,3,0.45,1.5,True,60,128,43.88000000000009,0.4609375,1.6114827201783717,-12.839999999999982,0.3428125000000001,0.2283450958043861,3.8055007860659558,12.433639220801277,-10.079999999999988,-0.10079999999999988,5.88,-2.08,-2.08,-2.0799999999999996,0.6349415018064976,-0.12997719907366934,43.01075268817204,26,93,64,2.0,1.3763440860215055
20,3,0.45,2.5,True,60,125,41.00000000000008,0.456,1.579751131221719,-8.679999999999986,0.32800000000000007,0.21863845707270724,3.612881383350519,12.68627513315501,-7.639999999999986,-0.07639999999999986,3.92,-3.12,-2.08,-2.1319999999999997,0.4907122695092308,-0.3895132968984658,43.01075268817204,17,93,63,1.9841269841269842,1.3440860215053763
20,3,0.45,3.5,True,60,111,22.56000000000006,0.4144144144144144,1.333727810650887,-10.199999999999974,0.20324324324324336,0.1369043033407755,2.336626467228376,7.063076293640521,-9.159999999999984,-0.09159999999999985,3.92,-2.08,-2.08,-2.08,0.5968560434856766,0.3917517671982069,38.70967741935484,42,93,59,1.88135593220339,1.1935483870967742
20,5,0.2,1.5,True,60,127,27.920000000000062,0.41732283464566927,1.367561874670879,-8.67999999999999,0.21984251968503937,0.14842537395100505,2.7676621011869313,8.445905274340753,-9.48,-0.09480000000000001,3.92,-2.08,-2.08,-2.08,0.568520213441141,0.08483373480589984,43.01075268817204,35,93,65,1.9538461538461538,1.3655913978494623
20,5,0.2,2.5,True,60,122,27.12000000000002,0.4180327868852459,1.372322899505765,-8.560000000000002,0.2222950819672131,0.15003864841533907,2.6622242633134765,7.186862163072608,-8.440000000000001,-0.08440000000000002,3.92,-2.08,-2.08,-2.08,0.6282341908850092,0.007828909301359932,38.70967741935484,15,93,63,1.9365079365079365,1.3118279569892473
20,5,0.2,3.5,True,60,110,26.600000000000044,0.42727272727272725,1.4059829059829052,-7.639999999999992,0.24181818181818182,0.16220270204546935,2.657098607572856,6.460654121056377,-7.6400000000000015,-0.07640000000000001,3.92,-3.12,-2.08,-2.21,0.450070255572928,0.09052699614636106,36.55913978494624,29,93,57,1.9298245614035088,1.1827956989247312
20,5,0.3,1.5,True,60,125,36.000000000000064,0.44,1.5013927576601658,-9.359999999999996,0.288,0.19319751969561355,3.4695344489866375,9.730909631898355,-8.32,-0.08320000000000001,3.92,-2.08,-2.08,-2.08,0.549656238045424,-0.03264139562591284,43.01075268817204,8,93,63,1.9841269841269842,1.3440860215053763
20,5,0.3,2.5,True,60,124,34.040000000000056,0.43548387096774194,1.4740947075208901,-6.359999999999996,0.2745161290322581,0.18435328625875538,3.2091487664403324,9.109480848348454,-6.24,-0.0624,3.92,-2.08,-2.08,-2.08,0.58877590034532,-0.17824442452203781,39.784946236559136,14,93,62,2.0,1.3333333333333333
20,5,0.3,3.5,True,60,111,37.56000000000006,0.4594594594594595,1.6019230769230768,-6.24,0.3383783783783785,0.22530896305898948,3.63826485515943,9.806958926404537,-6.24,-0.0624,5.88,-3.12,-2.08,-2.149333333333333,0.6458764297021481,0.5247961633381371,38.70967741935484,12,93,57,1.9473684210526316,1.1935483870967742
20,5,0.45,1.5,True,60,125,26.00000000000002,0.416,1.3424657534246573,-10.32,0.20799999999999996,0.140102158856622,2.451892610689615,8.2157653333946,-9.48,-0.09480000000000001,3.92,-3.12,-2.08,-2.129523809523809,0.5304498797213525,0.012344552054189162,41.935483870967744,15,93,63,1.9841269841269842,1.3440860215053763
20,5,0.45,2.5,True,60,124,21.040000000000028,0.4032258064516129,1.2733887733887732,-13.319999999999997,0.16967741935483868,0.11483263537448868,1.970110165896863,5.683671439705018,-12.280000000000001,-0.12280000000000002,3.92,-3.12,-2.08,-2.127272727272727,0.5833046026304531,0.023075581794971267,38.70967741935484,29,93,62,2.0,1.3333333333333333
20,5,0.45,3.5,True,60,112,27.520000000000046,0.42857142857142855,1.4134615384615385,-9.600000000000001,0.2457142857142857,0.16476654961798484,2.8817390619576155,7.114236218877372,-9.48,-0.09480000000000001,3.92,-2.08,-2.08,-2.079999999999999,0.6076993655029703,0.2650891724667024,37.634408602150536,25,93,59,1.8983050847457628,1.2043010752688172
50,2,0.2,1.5,True,60,126,25.96000000000007,0.4126984126984127,1.3417588204318058,-7.879999999999986,0.20603174603174607,0.13931931405715942,3.0628755713157187,7.698237133102484,-6.720000000000001,-0.06720000000000001,3.92,-2.08,-2.08,-2.079999999999999,0.3230201032166498,0.7878343361300191,47.31182795698925,20,93,64,1.96875,1.3548387096774193
50,2,0.2,2.5,True,60,124,22.04000000000004,0.4032258064516129,1.2901527119536598,-6.839999999999988,0.17774193548387093,0.12061143122726979,2.611132618770897,6.447954821074087,-5.6800000000000015,-0.05680000000000002,3.92,-2.08,-2.08,-2.079999999999999,0.3895435018964928,0.8809179426621272,45.16129032258064,20,93,63,1.9682539682539681,1.3333333333333333
50,2,0.2,3.5,True,60,110,2.599999999999996,0.35454545454545455,1.0352112676056326,-10.680000000000001,0.0236363636363636,0.016394852801067242,0.28300519335699226,0.6600396043942074,-8.68,-0.0868,3.92,-3.12,-2.08,-2.1319999999999997,0.568929623129085,0.6929254143405474,32.25806451612903,37,93,57,1.9298245614035088,1.1827956989247312
50,2,0.3,1.5,True,60,128,49.880000000000074,0.4765625,1.7158438576349018,-7.879999999999981,0.3896875,0.2590596335627651,4.818678536322079,25.31606204767507,-7.639999999999986,-0.07639999999999986,3.92,-2.08,-2.08,-2.08,0.46770317884397006,-0.08930400895255053,49.46236559139785,22,93,64,2.0,1.3763440860215055
50,2,0.3,2.5,True,60,125,38.00000000000005,0.448,1.5295429208472682,-7.400000000000001,0.304,0.20295493646172902,3.9182823872312973,14.038759875878204,-6.600000000000003,-0.06600000000000003,3.92,-2.08,-2.08,-2.079999999999999,0.5364165809288576,0.2911661423323446,47.31182795698925,22,93,64,1.953125,1.3440860215053763
50,2,0.3,3.5,True,60,111,34.56000000000006,0.45045045045045046,1.544766708701135,-7.3999999999999995,0.3113513513513514,0.20765261881783525,3.353165903456875,9.130398820707503,-7.4,-0.074,3.92,-3.12,-2.08,-2.145,0.5143703450857178,-0.026008789305786983,39.784946236559136,13,93,60,1.85,1.1935483870967742
50,2,0.45,1.5,True,60,128,34.88000000000007,0.4375,1.4658119658119662,-15.279999999999978,0.2725000000000001,0.18238614142949003,3.067372984564816,20.675554613150194,-15.159999999999997,-0.15159999999999996,3.92,-2.08,-2.08,-2.0799999999999996,0.48480435248042414,-0.5269592214473189,43.01075268817204,28,93,65,1.9692307692307693,1.3763440860215055
50,2,0.45,2.5,True,60,127,29.920000000000044,0.4251968503937008,1.3940990516332978,-11.239999999999984,0.23559055118110242,0.15822147781606136,2.747945356753147,14.806391522150477,-11.120000000000001,-0.11120000000000002,3.92,-2.08,-2.08,-2.0799999999999996,0.5073476539521988,-0.32170537495541884,43.01075268817204,25,93,65,1.9538461538461538,1.3655913978494623
50,2,0.45,3.5,True,60,114,25.440000000000055,0.42105263157894735,1.3706293706293706,-11.440000000000001,0.22315789473684214,0.14999958650778852,2.5594092003628655,7.808285086342089,-10.4,-0.10400000000000001,3.92,-2.08,-2.08,-2.08,0.5994088817947504,0.22032536607741937,39.784946236559136,33,93,61,1.8688524590163935,1.2258064516129032
50,3,0.2,1.5,True,60,125,30.000000000000078,0.424,1.4060638873849485,-7.879999999999981,0.24,0.16168946974570467,3.098202663304254,9.46229629525141,-6.719999999999999,-0.06719999999999998,5.88,-2.08,-2.08,-2.08,0.7008653794520677,1.1963219995820258,45.16129032258064,20,93,63,1.9841269841269842,1.3440860215053763
50,3,0.2,2.5,True,60,123,29.080000000000076,0.42276422764227645,1.399231191652937,-6.839999999999982,0.23642276422764233,0.15933635845627042,3.05634013038566,8.433537044202566,-5.68,-0.05679999999999999,5.88,-2.08,-2.08,-2.079999999999999,0.7982753862297498,1.422856166884833,44.086021505376344,20,93,63,1.9523809523809523,1.3225806451612903
50,3,0.2,3.5,True,60,111,10.56000000000003,0.3783783783783784,1.147157190635451,-9.95999999999999,0.0951351351351351,0.06509210646413927,1.0230521651255793,3.0257819569719877,-10.639999999999999,-0.10639999999999998,5.88,-3.12,-2.08,-2.129523809523809,0.7823306072388735,0.8510958394922863,33.33333333333333,37,93,59,1.88135593220339,1.1935483870967742
50,3,0.3,1.5,True,60,127,39.92000000000008,0.44881889763779526,1.555988857938718,-7.879999999999981,0.3143307086614174,0.21046328028694442,3.849420720599377,18.272681334934905,-7.6399999999999935,-0.07639999999999994,3.92,-2.08,-2.08,-2.08,0.4525217546137456,-0.16741400802945705,46.236559139784944,22,93,64,1.984375,1.3655913978494623
50,3,0.3,2.5,True,60,124,31.040000000000056,0.4274193548387097,1.4261394838001087,-6.839999999999982,0.2503225806451614,0.1684724801590529,3.230950518171345,9.130783486007124,-6.600000000000001,-0.06600000000000002,3.92,-2.08,-2.08,-2.08,0.4907048919374437,0.16896160974302665,44.086021505376344,22,93,64,1.9375,1.3333333333333333
50,3,0.3,3.5,True,60,111,28.560000000000073,0.43243243243243246,1.435897435897436,-7.399999999999996,0.25729729729729733,0.1723379442656212,2.7839612605849426,7.023878395833072,-7.4,-0.074,3.92,-3.12,-2.08,-2.1377777777777776,0.45052648758878105,-0.14246788008967926,37.634408602150536,17,93,60,1.85,1.1935483870967742
50,3,0.45,1.5,True,60,127,32.92000000000009,0.4330708661417323,1.439636752136752,-15.279999999999973,0.25921259842519695,0.1736898303360705,2.8320303382666983,16.871205559862762,-15.159999999999982,-0.15159999999999982,3.92,-2.08,-2.08,-2.08,0.48843577244253666,-0.6586090349139027,40.86021505376344,44,93,65,1.9538461538461538,1.3655913978494623
50,3,0.45,2.5,True,60,126,39.96000000000008,0.4523809523809524,1.5568561872909694,-11.239999999999974,0.3171428571428572,0.21154949141067766,3.5979839550334813,12.938717633169418,-11.119999999999983,-0.11119999999999984,3.92,-2.08,-2.08,-2.0799999999999996,0.46037739908823155,-0.5190284549627724,43.01075268817204,25,93,65,1.9384615384615385,1.3548387096774193
50,3,0.45,3.5,True,60,114,25.440000000000058,0.42105263157894735,1.3706293706293706,-11.439999999999998,0.22315789473684208,0.14999958650778852,2.5687062472464923,6.80802563989379,-10.4,-0.10400000000000001,3.92,-2.08,-2.08,-2.08,0.5552498260862256,0.10551852199375444,38.70967741935484,41,93,61,1.8688524590163935,1.2258064516129032
50,5,0.2,1.5,True,60,127,18.92000000000001,0.3937007874015748,1.2392513909964589,-10.880000000000003,0.1489763779527559,0.10149534125558182,2.0014782277171377,5.896695637379308,-9.72,-0.09720000000000001,3.92,-2.08,-2.08,-2.0799999999999996,0.4469223603256869,0.15831080803543873,41.935483870967744,25,93,64,1.984375,1.3655913978494623
50,5,0.2,2.5,True,60,124,22.040000000000017,0.4032258064516129,1.2901527119536598,-9.840000000000002,0.17774193548387102,0.12061143122726985,2.3689242312375196,6.409935061581314,-8.68,-0.0868,3.92,-2.08,-2.08,-2.08,0.5241662974948418,0.2634061326850796,40.86021505376344,22,93,63,1.9682539682539681,1.3333333333333333
50,5,0.2,3.5,True,60,111,19.56000000000002,0.40540540540540543,1.2849650349650343,-7.999999999999997,0.17621621621621625,0.11909793302565885,1.9231405797243981,5.203566324112511,-6.600000000000001,-0.06600000000000002,5.88,-3.12,-2.08,-2.1411764705882352,0.7940423250760867,0.8932260176550941,34.40860215053764,29,93,58,1.9137931034482758,1.1935483870967742
50,5,0.3,1.5,True,60,126,37.96000000000006,0.4444444444444444,1.5286908077994423,-8.440000000000001,0.30126984126984135,0.20189903661959582,3.5348267613836297,14.085356628813168,-7.52,-0.07519999999999999,3.92,-2.08,-2.08,-2.08,0.4973649428293684,-0.40704401227450093,41.935483870967744,19,93,63,2.0,1.3548387096774193
50,5,0.3,2.5,True,60,123,29.080000000000044,0.42276422764227645,1.399231191652937,-7.5200000000000005,0.23642276422764227,0.1593363584562704,2.7982910548274464,10.140370356151458,-7.4,-0.074,3.92,-2.08,-2.08,-2.08,0.5099679033576584,-0.36332628788456356,38.70967741935484,18,93,62,1.9838709677419355,1.3225806451612903
50,5,0.3,3.5,True,60,109,30.640000000000057,0.44036697247706424,1.4829760403530898,-6.48,0.28110091743119275,0.1878800204666264,2.9684660911926124,8.06761762132983,-6.36,-0.0636,5.88,-2.08,-2.08,-2.079999999999999,1.0577602667146921,1.3417255808701705,34.40860215053764,13,93,58,1.8793103448275863,1.1720430107526882
50,5,0.45,1.5,True,60,126,33.960000000000065,0.4365079365079365,1.459913326110508,-10.639999999999986,0.26952380952380955,0.18042870900550245,2.9475610584021767,12.222042576368562,-9.599999999999994,-0.09599999999999995,3.92,-3.12,-2.08,-2.127272727272727,0.42157874870105766,-0.694549031294704,39.784946236559136,23,93,64,1.96875,1.3548387096774193
50,5,0.45,2.5,True,60,124,33.04000000000005,0.43548387096774194,1.4538461538461527,-7.5200000000000005,0.2664516129032258,0.17840811192498274,2.8464443903268513,10.612900812077623,-6.720000000000001,-0.06720000000000001,3.92,-3.12,-2.08,-2.129523809523809,0.4585527532605155,-0.7439216679954539,37.634408602150536,20,93,64,1.9375,1.3333333333333333
50,5,0.45,3.5,True,60,110,32.600000000000044,0.44545454545454544,1.5138713745271124,-12.48,0.2963636363636364,0.1978564871986275,3.1380963480529087,8.53187847094119,-11.440000000000001,-0.1144,5.88,-2.08,-2.08,-2.079999999999999,0.7919346571082837,0.5107864931751287,36.55913978494624,18,93,60,1.8333333333333333,1.1827956989247312
